TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,COLUMN_DEFAULT,IS_NULLABLE,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CHARACTER_OCTET_LENGTH,NUMERIC_PRECISION,NUMERIC_PRECISION_RADIX,NUMERIC_SCALE,DATETIME_PRECISION,CHARACTER_SET_NAME,COLLATION_NAME
fsp-165587,dbo,tblReservationFlightLegs,SIC,13,,YES,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblReservationFlightLegs,CustomerUserGUIDId,14,,YES,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblReservationFlightLegs,Comments,15,,NO,varchar,500,500,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblReservationFlightLegs,InternalComments,16,,NO,varchar,500,500,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblReservationFlightLegs,CreatedFor,17,,NO,varchar,100,100,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblReservationFlightLegs,LastModifiedTime,18,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblReservationFlightLegs,OperatorId,19,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationNotifications,ReservationId,1,,NO,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblReservationNotifications,CompanyId,2,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationNotifications,NotificationTime,3,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblReservationNotifications,LastModifiedTime,4,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblReservationNotifications,OperatorId,5,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationPilots,ReservationId,1,,NO,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblReservationPilots,PilotId,2,,NO,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblReservationPilots,ResourceGroupId,3,,NO,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblReservationPilots,CompanyId,4,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationPilots,IsStandBy,5,,NO,bit,,,,,,,,
fsp-165587,dbo,tblReservationPilots,Start,6,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblReservationPilots,End,7,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblReservationPilots,_RowId,8,,NO,bigint,,,19,10,0,,,
fsp-165587,dbo,tblReservationPilots,LastModifiedTime,9,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblReservationPilots,OperatorId,10,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationRecurringInfo,RecurringId,1,,NO,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblReservationRecurringInfo,CompanyId,2,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationRecurringInfo,Info,3,,NO,varchar,500,500,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblReservationRecurringInfo,_RowId,4,,NO,bigint,,,19,10,0,,,
fsp-165587,dbo,tblReservationRecurringInfo,LastModifiedTime,5,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblReservationRecurringInfo,OperatorId,6,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationResources,ReservationId,1,,NO,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblReservationResources,ItemId,2,,NO,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblReservationResources,ResourceGroupId,3,,NO,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblReservationResources,CompanyId,4,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationResources,IsStandBy,5,,NO,bit,,,,,,,,
fsp-165587,dbo,tblReservationResources,ResourceType,6,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationResources,Start,7,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblReservationResources,End,8,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblReservationResources,ByType,9,,NO,bit,,,,,,,,
fsp-165587,dbo,tblReservationResources,_RowId,10,,NO,bigint,,,19,10,0,,,
fsp-165587,dbo,tblReservationResources,LastModifiedTime,11,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblReservationResources,OperatorId,12,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationResources,SchedulingSlotId,13,,YES,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationResources,SlotManuallySelected,14,,YES,bit,,,,,,,,
fsp-165587,dbo,tblReservationTypes,ReservationTypeId,1,,NO,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblReservationTypes,CompanyId,2,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationTypes,ReservationName,3,,NO,varchar,50,50,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblReservationTypes,DisplayType,4,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationTypes,Display,5,,NO,varchar,50,50,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblReservationTypes,Foreground,6,,NO,varchar,10,10,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblReservationTypes,Background,7,,NO,varchar,10,10,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblReservationTypes,IsRequired,8,,NO,bit,,,,,,,,
fsp-165587,dbo,tblReservationTypes,OrderingId,9,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationTypes,Active,10,,NO,bit,,,,,,,,
fsp-165587,dbo,tblReservationTypes,MaximumLength,11,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationTypes,MinimumLength,12,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationTypes,DefaultLength,13,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationTypes,IsPhoneReservation,14,,NO,bit,,,,,,,,
fsp-165587,dbo,tblReservationTypes,DispatchedForeground,15,,NO,varchar,10,10,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblReservationTypes,DispatchedBackground,16,,NO,varchar,10,10,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblReservationTypes,CompletedForeground,17,,NO,varchar,10,10,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblReservationTypes,CompletedBackground,18,,NO,varchar,10,10,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblReservationTypes,IsV4Type,19,,YES,bit,,,,,,,,
fsp-165587,dbo,tblReservationTypes,Customer1Enabled,20,,YES,bit,,,,,,,,
fsp-165587,dbo,tblReservationTypes,Customer2Enabled,21,,YES,bit,,,,,,,,
fsp-165587,dbo,tblReservationTypes,DisplayNameEnabled,22,,YES,bit,,,,,,,,
fsp-165587,dbo,tblReservationTypes,InstructorEnabled,23,,YES,bit,,,,,,,,
fsp-165587,dbo,tblReservationTypes,InstructorPrePostEnabled,24,,YES,bit,,,,,,,,
fsp-165587,dbo,tblReservationTypes,AircraftEnabled,25,,YES,bit,,,,,,,,
fsp-165587,dbo,tblReservationTypes,EquipmentEnabled,26,,YES,bit,,,,,,,,
fsp-165587,dbo,tblReservationTypes,FlightTypeEnabled,27,,YES,bit,,,,,,,,
fsp-165587,dbo,tblReservationTypes,FlightRulesEnabled,28,,YES,bit,,,,,,,,
fsp-165587,dbo,tblReservationTypes,FlightHoursEnabled,29,,YES,bit,,,,,,,,
fsp-165587,dbo,tblReservationTypes,FlightRouteEnabled,30,,YES,bit,,,,,,,,
fsp-165587,dbo,tblReservationTypes,Customer1Requirement,31,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationTypes,Customer2Requirement,32,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationTypes,DisplayNameRequirement,33,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationTypes,InstructorRequirement,34,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationTypes,AircraftRequirement,35,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationTypes,EquipmentRequirement,36,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationTypes,FlightTypeRequirement,37,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationTypes,FlightRulesRequirement,38,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationTypes,FlightHoursRequirement,39,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationTypes,FlightRouteRequirement,40,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationTypes,IsDeleted,41,,NO,bit,,,,,,,,
fsp-165587,dbo,tblReservationTypes,CourseRequirement,42,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationTypes,LessonRequirement,43,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationTypes,CourseEnabled,44,,YES,bit,,,,,,,,
fsp-165587,dbo,tblReservationTypes,LessonEnabled,45,,YES,bit,,,,,,,,
fsp-165587,dbo,tblReservationTypes,BillingMismatchEnabled,46,,YES,bit,,,,,,,,
fsp-165587,dbo,tblReservationTypes,TrainingMismatchEnabled,47,,YES,bit,,,,,,,,
fsp-165587,dbo,tblReservationTypes,BillingStatusTrackingEnabled,48,,NO,bit,,,,,,,,
fsp-165587,dbo,tblReservationTypes,TrainingStatusTrackingEnabled,49,,NO,bit,,,,,,,,
fsp-165587,dbo,tblReservationTypes,LastModifiedTime,50,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblReservationTypes,OperatorId,51,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblReservationTypes,TrackInstructionEnabled,52,,YES,bit,,,,,,,,
fsp-165587,dbo,tblReservationTypes,AutofillFlightTimeEnabled,53,,YES,bit,,,,,,,,
fsp-165587,dbo,tblReservationTypes,AutofillFlightInstructionTypeId,54,,YES,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblReservationTypes,AutofillGroundTimeEnabled,55,,YES,bit,,,,,,,,
fsp-165587,dbo,tblReservationTypes,AutofillGroundInstructionTypeId,56,,YES,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblReservationTypes,IsTaxable,57,,NO,bit,,,,,,,,
fsp-165587,dbo,tblResourceLineItemJoiner,ResourceId,1,,NO,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblResourceLineItemJoiner,ResourceType,2,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblResourceLineItemJoiner,CompanyId,3,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblResourceLineItemJoiner,LineItemId,4,,NO,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblResourceLineItemJoiner,LastModifiedTime,5,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblResourceLineItemJoiner,OperatorId,6,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblRole,RoleId,1,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblRole,CompanyId,2,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblRole,RoleName,3,,NO,varchar,100,100,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblRole,RoleOrder,4,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblRole,RoleComment,5,,NO,varchar,2500,2500,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblRole,ReadOnly,6,,NO,bit,,,,,,,,
fsp-165587,dbo,tblRole,LastUpdate,7,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblRole,LastModifiedTime,8,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblRole,OperatorId,9,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblRolePermissionJoiner,RoleId,1,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblRolePermissionJoiner,PermissionId,2,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblRolePermissionJoiner,PermissionTypeId,3,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblRolePermissionJoiner,LastModifiedTime,4,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblRolePermissionJoiner,OperatorId,5,,YES,int,,,10,10,0,,,
fsp-165587,dbo,tblSquawk,Id,1,,NO,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblSquawk,CompanyId,2,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblSquawk,AircraftId,3,,NO,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblSquawk,TailNumber,4,,NO,varchar,10,10,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblSquawk,TachHours,5,,NO,decimal,,,16,10,2,,,
fsp-165587,dbo,tblSquawk,Discrepancy,6,,NO,varchar,1000,1000,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblSquawk,SubmittedBy,7,,NO,varchar,50,50,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblSquawk,DateSubmitted,8,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblSquawk,IsGroundable,9,,NO,bit,,,,,,,,
fsp-165587,dbo,tblSquawk,CorrectiveAction,10,,NO,varchar,1000,1000,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblSquawk,CorrectedBy,11,,NO,varchar,50,50,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblSquawk,CorrectedByCertificateNumber,12,,NO,varchar,25,25,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblSquawk,DateCorrected,13,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblSquawk,InspectedBy,14,,NO,varchar,50,50,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblSquawk,InspectedByCertificateNumber,15,,NO,varchar,25,25,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblSquawk,InspectionDate,16,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblSquawk,Resolution,17,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblSquawk,UserName,18,,NO,varchar,50,50,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblSquawk,FlightRecordId,19,,NO,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblSquawk,CustomSquawkResolutionId,20,,NO,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblSquawk,SubmittedByUserId,21,,NO,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblSquawk,LastModifiedTime,22,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblSquawk,OperatorId,23,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblSquawk,SubmittedAtUtc,24,,YES,datetime2,,,,,,7,,
fsp-165587,dbo,tblStaffPilotLocationJoiner,Counter,1,,NO,bigint,,,19,10,0,,,
fsp-165587,dbo,tblStaffPilotLocationJoiner,UserGUIDid,2,,NO,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblStaffPilotLocationJoiner,CompanyId,3,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblStaffPilotLocationJoiner,LocationId,4,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblStaffPilotLocationJoiner,LastModifiedTime,5,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblStaffPilotLocationJoiner,OperatorId,6,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblStaffPilots,Counter,1,,NO,bigint,,,19,10,0,,,
fsp-165587,dbo,tblStaffPilots,UserGUIDId,2,,NO,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblStaffPilots,CompanyId,3,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblStaffPilots,DisplayName,4,,NO,varchar,75,75,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblStaffPilots,IsActive,5,,NO,bit,,,,,,,,
fsp-165587,dbo,tblStaffPilots,ScheduleOrder,6,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblStaffPilots,IsDeleted,7,,NO,bit,,,,,,,,
fsp-165587,dbo,tblStaffPilots,LastModifiedTime,8,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblStaffPilots,OperatorId,9,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblStandardFlightRecord,FlightRecordId,1,,NO,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblStandardFlightRecord,InstructorPreFlightMinutes,2,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblStandardFlightRecord,InstructorPostFlightMinutes,3,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblStandardFlightRecord,InstructionHours,4,,NO,decimal,,,5,10,2,,,
fsp-165587,dbo,tblStandardFlightRecord,PreFlightInstructionHours,5,,NO,decimal,,,5,10,2,,,
fsp-165587,dbo,tblStandardFlightRecord,PostFlightInstructionHours,6,,NO,decimal,,,5,10,2,,,
fsp-165587,dbo,tblStandardFlightRecord,ExpectedFlightHours,7,,NO,decimal,,,5,10,2,,,
fsp-165587,dbo,tblStandardFlightRecord,IsCrossCountry,8,,NO,bit,,,,,,,,
fsp-165587,dbo,tblStandardFlightRecord,IsVFR,9,,NO,bit,,,,,,,,
fsp-165587,dbo,tblStandardFlightRecord,FlightRoute,10,,NO,varchar,500,500,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblStandardFlightRecord,ReferenceNumber,11,,NO,varchar,25,25,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblStandardFlightRecord,InvoiceId,12,,YES,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblStandardFlightRecord,_RowId,13,,NO,bigint,,,19,10,0,,,
fsp-165587,dbo,tblStandardFlightRecord,LastModifiedTime,14,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblStandardFlightRecord,OperatorId,15,,YES,int,,,10,10,0,,,
fsp-165587,dbo,tblStates,Abbreviation,1,,NO,varchar,10,10,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblStates,Description,2,,NO,varchar,75,75,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblStates,LastModifiedTime,3,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblTimeZones,Id,1,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblTimeZones,Offset,2,,NO,decimal,,,4,10,2,,,
fsp-165587,dbo,tblTimeZones,FriendlyName,3,,NO,nvarchar,75,150,,,,,UNICODE,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblTimeZones,DaylightSavingTimeOffsetValue,4,,NO,decimal,,,4,10,2,,,
fsp-165587,dbo,tblTimeZones,LastModifiedTime,5,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblUKCounties,Abbreviation,1,,NO,varchar,50,50,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblUKCounties,Description,2,,NO,varchar,50,50,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblUKCounties,LastModifiedTime,3,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblUserPermissionJoiner,UserId,1,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblUserPermissionJoiner,PermissionId,2,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblUserPermissionJoiner,PermissionTypeId,3,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblUserPermissionJoiner,CompanyId,4,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblUserPermissionJoiner,Allow,5,,NO,bit,,,,,,,,
fsp-165587,dbo,tblUserPermissionJoiner,LastModifiedTime,6,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblUserPermissionJoiner,OperatorId,7,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblUserRoleJoiner,UserId,1,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblUserRoleJoiner,RoleId,2,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblUserRoleJoiner,LastModifiedTime,3,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblUserRoleJoiner,OperatorId,4,,YES,int,,,10,10,0,,,
fsp-165587,dbo,tblUsers,UserId,1,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblUsers,UserName,2,,NO,varchar,50,50,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblUsers,Password,3,,NO,varchar,160,160,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblUsers,SecretQuestionId,4,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblUsers,SecretQuestionAnswer,5,,NO,varchar,50,50,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblUsers,LastLoginDate,6,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblUsers,CreatedDate,7,,YES,datetime,,,,,,3,,
fsp-165587,dbo,tblUsers,IsConfirmed,8,,NO,bit,,,,,,,,
fsp-165587,dbo,tblUsers,GUID,9,,NO,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblUsers,CodePageId,10,,YES,int,,,10,10,0,,,
fsp-165587,dbo,tblUsers,CharSet,11,,YES,int,,,10,10,0,,,
fsp-165587,dbo,tblUsers,SignUpMethod,12,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblUsers,IsUsingTempPassword,13,,NO,bit,,,,,,,,
fsp-165587,dbo,tblUsers,EmailFormatIsHTML,14,,NO,bit,,,,,,,,
fsp-165587,dbo,tblUsers,PhonePIN,15,,NO,varchar,4,4,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblUsers,GlobalUserId,16,,YES,bigint,,,19,10,0,,,
fsp-165587,dbo,tblUsers,GlobalUserRequired,17,,NO,bit,,,,,,,,
fsp-165587,dbo,tblUsers,ProfileImageHash,18,,YES,nvarchar,100,200,,,,,UNICODE,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblUsers,EmployeeId,19,,YES,nvarchar,50,100,,,,,UNICODE,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblUsers,ProPayPayerId,20,,YES,nvarchar,100,200,,,,,UNICODE,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblUsers,AccountingUserId,21,,YES,nvarchar,100,200,,,,,UNICODE,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblUsers,AccountingUserName,22,,YES,nvarchar,100,200,,,,,UNICODE,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblUsers,QBDAccountingUserId,23,,YES,nvarchar,100,200,,,,,UNICODE,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblUsers,QBDAccountingUserName,24,,YES,nvarchar,100,200,,,,,UNICODE,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblUsers,QBDTaxReferenceId,25,,YES,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblUsers,QBDSalesTaxId,26,,YES,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblUsers,PeopleGroupId,27,,YES,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblUsers,AddedToGroupAt,28,,YES,datetime,,,,,,3,,
fsp-165587,dbo,tblUsers,LastModifiedTime,29,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblUsers,OperatorId,30,,YES,int,,,10,10,0,,,
fsp-165587,dbo,tblUsers,ExternalId,31,,YES,nvarchar,50,100,,,,,UNICODE,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblUserSchedule,Counter,1,,NO,bigint,,,19,10,0,,,
fsp-165587,dbo,tblUserSchedule,UserGuidId,2,,NO,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblUserSchedule,CompanyId,3,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblUserSchedule,DayOfWeek,4,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblUserSchedule,ShiftStart,5,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblUserSchedule,ShiftEnd,6,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblUserSchedule,LastModifiedTime,7,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblUserSchedule,OperatorId,8,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblUserScheduleAdjustments,Counter,1,,NO,bigint,,,19,10,0,,,
fsp-165587,dbo,tblUserScheduleAdjustments,AdjustmentId,2,,NO,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblUserScheduleAdjustments,UserGuidId,3,,NO,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblUserScheduleAdjustments,CompanyId,4,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblUserScheduleAdjustments,RecurringId,5,,NO,uniqueidentifier,,,,,,,,
fsp-165587,dbo,tblUserScheduleAdjustments,TimeOff,6,,NO,bit,,,,,,,,
fsp-165587,dbo,tblUserScheduleAdjustments,Starting,7,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblUserScheduleAdjustments,Ending,8,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblUserScheduleAdjustments,LastModifiedTime,9,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblUserScheduleAdjustments,OperatorId,10,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblUserToCompanyJoiner,CompanyId,1,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblUserToCompanyJoiner,UserId,2,,NO,int,,,10,10,0,,,
fsp-165587,dbo,tblUserToCompanyJoiner,IsDefault,3,,NO,bit,,,,,,,,
fsp-165587,dbo,tblUserToCompanyJoiner,IsApproved,4,,NO,bit,,,,,,,,
fsp-165587,dbo,tblUserToCompanyJoiner,SignedUpCompany,5,,NO,bit,,,,,,,,
fsp-165587,dbo,tblUserToCompanyJoiner,IsActive,6,,NO,bit,,,,,,,,
fsp-165587,dbo,tblUserToCompanyJoiner,IsDeleted,7,,NO,bit,,,,,,,,
fsp-165587,dbo,tblUserToCompanyJoiner,DeactivationReason,8,,NO,varchar,750,750,,,,,iso_1,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,tblUserToCompanyJoiner,IsCharterCustomer,9,,NO,bit,,,,,,,,
fsp-165587,dbo,tblUserToCompanyJoiner,IsFlightSchoolCustomer,10,,NO,bit,,,,,,,,
fsp-165587,dbo,tblUserToCompanyJoiner,IsCharterPassenger,11,,NO,bit,,,,,,,,
fsp-165587,dbo,tblUserToCompanyJoiner,IsCFDPassenger,12,,NO,bit,,,,,,,,
fsp-165587,dbo,tblUserToCompanyJoiner,IsEmployee,13,,NO,bit,,,,,,,,
fsp-165587,dbo,tblUserToCompanyJoiner,IsFlightSchoolStudent,14,,YES,bit,,,,,,,,
fsp-165587,dbo,tblUserToCompanyJoiner,AvailableInList,15,,NO,bit,,,,,,,,
fsp-165587,dbo,tblUserToCompanyJoiner,DeletedAt,16,,YES,datetime,,,,,,3,,
fsp-165587,dbo,tblUserToCompanyJoiner,DocumentUploadsDeletedAfterUserDeleted,17,,YES,datetime,,,,,,3,,
fsp-165587,dbo,tblUserToCompanyJoiner,LastModifiedTime,18,,NO,datetime,,,,,,3,,
fsp-165587,dbo,tblUserToCompanyJoiner,OperatorId,19,,NO,int,,,10,10,0,,,
fsp-165587,dbo,TimeFields,Id,1,,NO,nvarchar,50,100,,,,,UNICODE,SQL_Latin1_General_CP1_CI_AS
fsp-165587,dbo,TimeFields,Name,2,,NO,nvarchar,150,300,,,,,UNICODE,SQL_Latin1_General_CP1_CI_AS
